                 1            2            3            4            5            6 
37      -0.0000000   -0.0000000    0.0000000   -0.0000000   -0.0000000   -6.2182322 
38       4.3603013    4.2415543   -0.0000000   -0.0000000    4.2415543    0.0000000 
                19           20           21           22           23           24 
1        0.3447245    0.0000002    0.0508613    0.8933359    1.0781275   -0.0000000 
2        5.6265642    0.0508613    1.0461405    3.7192385    4.0953392   -0.0000000 
3        9.2922853    0.8933359    3.7192385    6.6143359    6.8431266   -0.0000000 
4        7.1261482    1.0781275    4.0953392    6.8431266    7.9114177   -0.0000000 
5       -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.4549283 
6        0.0000000   -0.0000000    0.0000000    0.0000000    0.0000000   -0.0000000 
7        1.0322338    0.1419447    1.7628425    3.0180932    1.3535601   -0.0000000 
8       -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    2.0623946 
9        0.0000000   -0.0000000   -0.0000000    0.0000000    0.0000000    0.0000000 
10       2.5926578    2.1860367    7.3147393    8.3457285    4.4750338   -0.0000000 
11      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    1.4172452 
12       0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0000000   -0.0000000 
13       1.3792692    1.4535933    5.0752848    6.9086233    5.3904480   -0.0000000 
14       4.0677659    0.0240427    0.8092938    3.2281451    4.4282864   -0.0000000 
15      -0.0000000   -0.0000000    0.0000000   -0.0000000   -0.0000000   -0.0000000 
16       0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    3.5931629 
17       4.0677659    0.0240427    0.8092938    3.2281451    4.4282864   -0.0000000 
18      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    0.0000000 
19      13.3538867    2.5072192    8.0051371    8.3672576    5.9941585   -0.0000000 
20       2.5072192   28.7064801    5.6120264    4.1704661    1.7049235   -0.0000000 
21       8.0051371    5.6120264   17.5800360   12.4856251    6.1813669   -0.0000000 
22       8.3672576    4.1704661   12.4856251   13.7904014    9.3738431   -0.0000000 
23       5.9941585    1.7049235    6.1813669    9.3738431    9.5184406   -0.0000000 
24      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000   17.9076475 
25      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
26      -5.8477555   -0.1635643   -0.9635287   -0.9006999   -0.5064517   -0.0000000 
27      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    7.3134620 
28      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
29      -6.3450754   -0.0223432   -0.6057660   -1.5326227   -1.4998938   -0.0000000 
30      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000    2.1562641 
31       0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
32      -4.3603013   -0.0051436   -0.1913089   -0.8099403   -1.3035675   -0.0000000 
33       4.2415543    0.3422922    5.3789161    8.5252531    6.4173340   -0.0000000 
34       0.0000000   -0.0000000   -0.0000000    0.0000000    0.0000000   -0.0000000 
35       0.0000000   -0.0000000   -0.0000000    0.0000000    0.0000000   -0.4860438 
36       4.2415543    0.3422922    5.3789161    8.5252531    6.4173340   -0.0000000 
37      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
38       6.9151314    0.3447245    5.6265642    9.2922853    7.1261482   -0.0000000 
                25           26           27           28           29           30 
1        0.0000000   -0.1419447   -0.0000000    0.0000000   -2.1860367   -0.0000000 
2        0.0000000   -1.7628425   -0.0000000    0.0000000   -7.3147393   -0.0000000 
3       -0.0000000   -3.0180932   -0.0000000    0.0000000   -8.3457285   -0.0000000 
4       -0.0000000   -1.3535601   -0.0000000   -0.0000000   -4.4750338   -0.0000000 
5       -0.0000000    0.0000000    2.0623946   -0.0000000    0.0000000    1.4172452 
6        0.4549283   -0.0000000   -0.0000000    2.0623946   -0.0000000   -0.0000000 
7       -0.0000000   -2.7008280   -0.0000000    0.0000000   -3.9028527   -0.0000000 
8        0.0000000    0.0000000    5.2678471    0.0000000    0.0000000    4.3984502 
9        2.0623946   -0.0000000    0.0000000    5.2678471   -0.0000000    0.0000000 
10      -0.0000000   -3.9028527   -0.0000000   -0.0000000   -4.3311265   -0.0000000 
11      -0.0000000    0.0000000    4.3984502    0.0000000    0.0000000    5.7242578 
12       1.4172452   -0.0000000    0.0000000    4.3984502   -0.0000000    0.0000000 
13      -0.0000000   -0.1928546   -0.0000000   -0.0000000    0.4748840   -0.0000000 
14      -0.0000000   -0.8681184   -0.0000000    0.0000000   -5.1841599   -0.0000000 
15      -0.0000000   -0.0000000    0.0000000   -0.0000000    0.0000000    0.0000000 
16       0.0000000    0.0000000    5.1305985    0.0000000    0.0000000    1.7199967 
17      -0.0000000   -0.8681184   -0.0000000    0.0000000   -5.1841599   -0.0000000 
18       3.5931629   -0.0000000    0.0000000    5.1305985   -0.0000000    0.0000000 
19      -0.0000000   -5.8477555   -0.0000000   -0.0000000   -6.3450754   -0.0000000 
20      -0.0000000   -0.1635643   -0.0000000   -0.0000000   -0.0223432   -0.0000000 
21      -0.0000000   -0.9635287   -0.0000000   -0.0000000   -0.6057660   -0.0000000 
22      -0.0000000   -0.9006999   -0.0000000   -0.0000000   -1.5326227   -0.0000000 
23      -0.0000000   -0.5064517   -0.0000000   -0.0000000   -1.4998938   -0.0000000 
24      -0.0000000   -0.0000000    7.3134620   -0.0000000   -0.0000000    2.1562641 
25      17.9076475   -0.0000000   -0.0000000    7.3134620   -0.0000000   -0.0000000 
26      -0.0000000   18.2534091   -0.0000000   -0.0000000    7.6543868   -0.0000000 
27      -0.0000000   -0.0000000   11.0352545    0.0000000    0.0000000    6.0779797 
28       7.3134620   -0.0000000    0.0000000   11.0352545   -0.0000000    0.0000000 
29      -0.0000000    7.6543868    0.0000000   -0.0000000   12.2839080    0.0000000 
30      -0.0000000   -0.0000000    6.0779797    0.0000000    0.0000000    6.9823417 
31       2.1562641   -0.0000000    0.0000000    6.0779797   -0.0000000    0.0000000 
32      -0.0000000    2.2781275    0.0000000   -0.0000000    6.8911094    0.0000000 
33      -0.0000000   -0.2806175   -0.0000000   -0.0000000   -0.6185466   -0.0000000 
34      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
35      -0.0000000   -0.0000000   -1.0713542   -0.0000000   -0.0000000   -0.5523879 
36      -0.0000000   -0.2806175   -0.0000000   -0.0000000   -0.6185466   -0.0000000 
37      -0.4860438   -0.0000000   -0.0000000   -1.0713542   -0.0000000   -0.0000000 
38      -0.0000000   -1.0322338   -0.0000000   -0.0000000   -2.5926578   -0.0000000 
                31           32           33           34           35           36 
1        0.0000000   -1.4535933    0.0240427   -0.0000000    0.0000000    0.0240427 
2        0.0000000   -5.0752848    0.8092938   -0.0000000    0.0000000    0.8092938 
3        0.0000000   -6.9086233    3.2281451    0.0000000    0.0000000    3.2281451 
4        0.0000000   -5.3904480    4.4282864    0.0000000    0.0000000    4.4282864 
5       -0.0000000    0.0000000   -0.0000000    0.0000000   -3.5931629   -0.0000000 
6        1.4172452   -0.0000000    0.0000000   -0.0000000    0.0000000    0.0000000 
7        0.0000000   -0.1928546    0.8681184   -0.0000000    0.0000000    0.8681184 
8        0.0000000    0.0000000   -0.0000000    0.0000000   -5.1305985   -0.0000000 
9        4.3984502   -0.0000000    0.0000000   -0.0000000    0.0000000    0.0000000 
10      -0.0000000    0.4748840    5.1841599    0.0000000    0.0000000    5.1841599 
11       0.0000000    0.0000000   -0.0000000   -0.0000000   -1.7199967   -0.0000000 
12       5.7242578   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
13      -0.0000000    2.6123029    5.0413893    0.0000000   -0.0000000    5.0413893 
14       0.0000000   -5.0413893    2.9161643    0.0000000    0.0000000    0.9720548 
15      -0.0000000    0.0000000    0.0000000    2.9161643   -0.0000000    0.0000000 
16       0.0000000   -0.0000000   -0.0000000   -0.0000000   -6.2182322   -0.0000000 
17       0.0000000   -5.0413893    0.9720548    0.0000000    0.0000000    2.9161643 
18       1.7199967    0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
19       0.0000000   -4.3603013    4.2415543    0.0000000    0.0000000    4.2415543 
20      -0.0000000   -0.0051436    0.3422922   -0.0000000   -0.0000000    0.3422922 
21      -0.0000000   -0.1913089    5.3789161   -0.0000000   -0.0000000    5.3789161 
22      -0.0000000   -0.8099403    8.5252531    0.0000000    0.0000000    8.5252531 
23      -0.0000000   -1.3035675    6.4173340    0.0000000    0.0000000    6.4173340 
24      -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.4860438   -0.0000000 
25       2.1562641   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
26      -0.0000000    2.2781275   -0.2806175   -0.0000000   -0.0000000   -0.2806175 
27       0.0000000    0.0000000   -0.0000000   -0.0000000   -1.0713542   -0.0000000 
28       6.0779797   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
29      -0.0000000    6.8911094   -0.6185466   -0.0000000   -0.0000000   -0.6185466 
30       0.0000000    0.0000000   -0.0000000   -0.0000000   -0.5523879   -0.0000000 
31       6.9823417   -0.0000000   -0.0000000   -0.0000000   -0.0000000   -0.0000000 
32      -0.0000000    7.8749685   -0.3189213   -0.0000000   -0.0000000   -0.3189213 
33      -0.0000000   -0.3189213   11.5564123    0.0000000   -0.0000000    3.8521374 
34      -0.0000000   -0.0000000    0.0000000   11.5564123   -0.0000000    0.0000000 
35      -0.0000000   -0.0000000   -0.0000000   -0.0000000   12.2032976    0.0000000 
36      -0.0000000   -0.3189213    3.8521374    0.0000000    0.0000000   11.5564123 
37      -0.5523879    0.0000000   -0.0000000    0.0000000   -0.0000000   -0.0000000 
38       0.0000000   -1.3792692    4.0677659   -0.0000000    0.0000000    4.0677659 
                37           38 
1       -0.0000000    2.5072192 
2       -0.0000000    8.0051371 
3       -0.0000000    8.3672576 
4       -0.0000000    5.9941585 
5        0.0000000   -0.0000000 
6       -3.5931629    0.0000000 
7       -0.0000000    5.8477555 
8        0.0000000   -0.0000000 
9       -5.1305985    0.0000000 
10      -0.0000000    6.3450754 
11      -0.0000000   -0.0000000 
12      -1.7199967    0.0000000 
13      -0.0000000    4.3603013 
14      -0.0000000    4.2415543 
15       0.0000000   -0.0000000 
16      -0.0000000   -0.0000000 
17      -0.0000000    4.2415543 
18      -6.2182322    0.0000000 
19      -0.0000000    6.9151314 
20      -0.0000000    0.3447245 
21      -0.0000000    5.6265642 
22      -0.0000000    9.2922853 
23      -0.0000000    7.1261482 
24      -0.0000000   -0.0000000 
25      -0.4860438   -0.0000000 
26      -0.0000000   -1.0322338 
27      -0.0000000   -0.0000000 
28      -1.0713542   -0.0000000 
29      -0.0000000   -2.5926578 
30      -0.0000000   -0.0000000 
31      -0.5523879    0.0000000 
32       0.0000000   -1.3792692 
33      -0.0000000    4.0677659 
34       0.0000000   -0.0000000 
35      -0.0000000    0.0000000 
36      -0.0000000    4.0677659 
37      12.2032976   -0.0000000 
38      -0.0000000   13.3538867 
